,id,Name,Calories,Protein_(g),Carbs_(g),Fiber_(g),Sugar_(g),Calcium_(mg),Sodium_(mg),Total_Fat_(g)
3786,13325,"BEEF,VAR MEATS&BY-PRODUCTS,LIVER,RAW",135,20.36,3.89,0.0,0.0,5.0,69.0,1.7120000000000002
7335,23255,"BEEF,TOP LOIN PETITE ROAST/FILET,BNLESS,LN,1/8"" FAT,SEL,RAW",135,22.77,0.0,0.0,0.0,5.0,57.0,3.683
7448,23368,"BEEF,LOIN,TENDERLOIN RST,BNLESS,LN,0"" FAT,SEL,RAW",135,22.16,0.0,0.0,0.0,14.0,42.0,3.505
7668,23625,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,CHOIC,RAW",135,21.91,0.0,0.0,0.0,28.0,57.0,3.569
7451,23371,"BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP OFF,LN,0"" FAT,SEL,RAW",135,23.3,0.0,0.0,0.0,14.0,47.0,3.8790000000000004
7454,23374,"BEEF,LOIN,TENDERLOIN STEAK,BNLESS,LN,0"" FAT,SEL,RAW",135,22.16,0.0,0.0,0.0,14.0,42.0,3.505
7464,23384,"BEEF,LOIN,TOP LOIN STEAK,BNLESS,LIP-ON,LN,1/8"" FAT,SEL,RAW",135,23.3,0.0,0.0,0.0,14.0,47.0,4.445
7652,23609,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,ALL GRDS,RAW",135,22.91,0.0,0.0,0.0,20.0,61.0,3.12
7324,23244,"BEEF,LOIN,TOP SIRLOIN CAP STEK,BNLS,LN,1/8"" FAT,ALL GRDS,RAW",134,21.38,0.0,0.0,0.0,5.0,55.0,4.229
7625,23582,"BEEF,RIB,SML END (RIBS 10-12),LN,1/8"" FAT,SEL,RAW",134,22.53,0.0,0.0,0.0,22.0,55.0,3.243
3809,13349,"BEEF,CHK,UND BLADE POT RST OR STK,BNLESS,LN,0"" FAT,SEL, RAW",134,21.03,0.19,0.0,0.0,12.0,81.0,8.440000000000001
7503,23425,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,LIVER,RAW",133,20.5,3.6,0.0,0.0,4.0,53.0,1.649
7568,23496,"BEEF,COMP OF RTL CUTS,LN,0"" FAT,SEL,RAW",133,22.03,0.05,0.0,0.0,12.0,63.0,4.617
7120,23030,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",133,21.41,0.0,0.0,0.0,5.0,62.0,3.907
4113,13974,"BEEF,CHUCK EYE RST,BNLESS,AMERICA'S BF RST,LN,0"" FAT,SEL,RAW",133,20.52,0.0,0.0,0.0,19.0,86.0,5.28
3938,13523,"BEEF,SHLDR TOP BLADE STEAK,BNLESS,LN,0"" FAT,SEL,RAW",133,20.39,0.0,0.0,0.0,12.0,87.0,5.352
7628,23585,"BEEF,SHRT LOIN,TOP LOIN,STEAK,LN,1/8"" FAT,SEL,RAW",133,23.07,0.0,0.0,0.0,23.0,57.0,2.9909999999999997
7343,23263,"BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0"" FAT,ALL GRDS,RAW",133,22.66,0.04,0.0,0.0,5.0,66.0,3.8470000000000004
7201,23111,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",133,21.17,0.07,0.0,0.0,12.0,74.0,4.772
3818,13358,"BEEF,CURED,SMOKED,CHOPD BF",133,20.19,1.86,0.0,,8.0,1258.0,3.64
3939,13595,"BEEF,BRISKET,FLAT HALF,BNLESS LN,0"" FAT,ALL GRDS,RAW",132,21.47,0.0,0.0,0.0,13.0,83.0,4.572
7320,23240,"BEEF,LOIN,TOP SIRLOIN PETITE RST/FILET,BNLS,LN,0"" FAT,CHC,RW",132,23.03,0.0,0.0,0.0,5.0,65.0,3.309
7646,23603,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,ALL GRDS,RAW",132,22.11,0.0,0.0,0.0,16.0,74.0,3.309
7482,23404,"BEEF,NZ,IMP,CHUCK EYE ROLL,LN,RAW",131,20.46,0.0,0.0,0.0,4.0,56.0,3.752
7383,23303,"BEEF,AUS,IMP,GRSS-FED,TOP LOIN STK/RST,BNLESS,LN,RAW",131,21.79,0.0,0.0,0.0,5.0,66.0,4.157
7654,23611,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,ALL GRDS,RAW",131,22.09,0.0,0.0,0.0,25.0,56.0,3.149
7213,23123,"BEEF,CHK,MOCK TENDER STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",131,21.19,0.0,0.0,0.0,11.0,82.0,4.6899999999999995
7388,23308,"BEEF,AUS,IMP,GRSS-FD,BTTM RND STK/RST,BNLESS,LN,RAW",130,21.4,0.0,0.0,0.0,4.0,71.0,4.088
7111,23000,"BEEF,SHLDR POT RST OR STK,BNLS,LN & FAT,0"" FAT,ALL GRDS,R",130,21.39,0.0,0.0,0.0,12.0,72.0,4.529999999999999
7689,23652,"BEEF,RND,TIP RND,RST,LN,0"" FAT,CHOIC,RAW",130,20.76,0.0,0.0,0.0,18.0,52.0,3.411
7185,23095,"BEEF,CHUCK FOR STEW,LN & FAT,CHOIC,RAW",130,21.64,0.12,0.0,0.0,13.0,79.0,4.497999999999999
7571,23499,"BEEF,COMP OF RTL CUTS,LN,1/8"" FAT,SEL,RAW",130,22.37,0.0,0.0,0.0,17.0,58.0,3.596
7656,23613,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,CHOIC,RAW",129,21.69,0.0,0.0,0.0,15.0,75.0,3.213
7389,23309,"BEEF,AUS,IMP,GRSS-FD,RD,TP RND CAP-OFF STK/RST,BNLESS,LN,RAW",129,22.41,0.0,0.0,0.0,5.0,60.0,3.643
7477,23398,"BEEF,NZ,IMP,BOLAR BLADE,LN,RAW",129,22.09,0.0,0.0,0.0,4.0,55.0,3.027
7580,23513,"BEEF,CHUCK,CLOD RST,LN,1/4"" FAT,ALL GRDS,RAW",129,19.63,0.0,0.0,0.0,6.0,64.0,3.379
7145,23055,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,ALL GRDS,RAW",129,21.69,0.0,0.0,0.0,5.0,61.0,3.459
7398,23318,"BEEF,AUS,IMP,GRSS-FD,TP RNDCAP-OFF STK/RST,BNLESS,LN&FAT,RAW",129,22.24,0.0,0.0,0.0,5.0,59.0,3.616
7687,23650,"BEEF,BTTM SIRLOIN,TRI-TIP RST,LN,0"" FAT,SEL,RAW",129,21.34,0.0,0.0,0.0,22.0,54.0,3.644
7535,23457,"BEEF,NZ,IMP,EYE RND,LN & FAT,RAW",129,19.88,1.32,0.0,0.0,4.0,39.0,3.122
7141,23051,"BEEF,RND,OUTSIDE RND,BTTM RND,STEAK,LN & FAT,0"" FAT,SEL,RAW",129,22.15,0.0,0.0,0.0,5.0,62.0,3.03
7679,23636,"BEEF,RND,TOP RND,STEAK,LN,1/8"" FAT,SEL,RAW",129,23.13,0.0,0.0,0.0,22.0,64.0,2.574
7341,23261,"BEEF,LOIN,TOP SRLN PETIT RST/FILT,BNLS,LN,0"" FAT,AL GRDS,RAW",128,23.04,0.0,0.0,0.0,5.0,65.0,2.989
7659,23616,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,CHOIC,RAW",128,22.88,0.0,0.0,0.0,20.0,57.0,2.583
7680,23637,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,SEL,RAW",128,22.18,0.0,0.0,0.0,21.0,62.0,2.795
3768,13227,"BEEF,SHANK CROSSCUTS,LN,1/4""FAT,CHOIC,RAW",128,21.75,0.0,0.0,,20.0,63.0,3.04
7637,23594,"BEEF,RND,BTTM RND,RST,LN,1/8"" FAT,ALL GRDS,RAW",128,22.19,0.0,0.0,0.0,20.0,59.0,3.292
7183,23093,"BEEF,CHUCK FOR STEW,LN & FAT,ALL GRDS,RAW",128,21.75,0.16,0.0,0.0,13.0,80.0,4.18
7212,23122,"BEEF,CHK,MOCK TEN STK,BNL,LN & FAT,0"" FAT,ALL GRDS, CKD",128,21.13,0.0,0.0,0.0,11.0,80.0,4.516
7408,23328,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",128,23.46,0.0,0.0,0.0,13.0,56.0,3.2359999999999998
7326,23246,"BEEF,LOIN,TOP SIRLOIN CAP STEAK,BNLESS,LN,1/8"" FAT,SEL,RAW",128,21.44,0.0,0.0,0.0,5.0,52.0,3.6510000000000002
7496,23418,"BEEF,NZ,IMP,INSIDE,RAW",128,22.16,0.1,0.0,0.0,4.0,40.0,3.069
7639,23596,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,ALL GRDS,RAW",127,21.57,0.0,0.0,0.0,16.0,74.0,3.036
7411,23331,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",127,23.26,0.0,0.0,0.0,13.0,52.0,2.855
7627,23584,"BEEF,TOP SIRLOIN,STEAK,LN,1/8"" FAT,SEL,RAW",127,22.27,0.0,0.0,0.0,22.0,56.0,2.729
7395,23315,"BEEF,AUS,IMP,GRSS-FD,TP SIRLN CP-OFFSTK/RST,BNLES,LN&FAT,RAW",127,21.77,0.01,0.0,0.0,5.0,59.0,3.589
7405,23325,"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0"" FAT,CHOIC,RAW",127,23.49,0.0,0.0,0.0,13.0,56.0,3.102
7202,23112,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",127,21.72,0.0,0.0,0.0,12.0,70.0,4.168
7414,23334,"BEEF,RND,EYE OF RND STEAK,BNLESS LN & FAT,0"" FAT,CHOIC,RAW",127,23.24,0.0,0.0,0.0,13.0,52.0,2.928
7177,23087,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",127,21.36,0.0,0.0,0.0,11.0,83.0,4.212
7688,23651,"BEEF,RND,TIP RND,RST,LN,0"" FAT,ALL GRDS,RAW",126,21.07,0.0,0.0,0.0,18.0,54.0,3.017
7504,23426,"BEEF,NZ,IMP,MANUFACTURING BF,CKD,BLD",126,24.21,0.0,0.0,0.0,6.0,32.0,2.051
7481,23403,"BEEF,NZ,IMP,BRISKET POINT END,LN,RAW",125,20.92,0.0,0.0,0.0,4.0,51.0,3.9269999999999996
3944,13648,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",125,21.45,0.11,0.0,0.0,12.0,74.0,3.908
7407,23327,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",125,23.45,0.0,0.0,0.0,13.0,54.0,2.907
7674,23631,"BEEF,CHUCK,ARM POT RST,LN,1/8"" FAT,SEL,RAW",125,22.26,0.0,0.0,0.0,18.0,77.0,2.6239999999999997
7345,23265,"BEEF,RIBEYE PETITE ROAST/FILET,BNLESS,LN,0"" FAT,SEL,RAW",125,22.89,0.0,0.0,0.0,5.0,57.0,3.022
7435,23355,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",124,23.59,0.0,0.0,0.0,13.0,56.0,2.737
7413,23333,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FT,0"" FAT,ALL GRDS,RAW",124,23.26,0.0,0.0,0.0,13.0,53.0,2.775
7444,23364,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,CHOIC,RAW",124,23.35,0.0,0.0,0.0,13.0,52.0,2.49
7438,23358,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,CHOIC,RAW",124,23.59,0.0,0.0,0.0,13.0,56.0,2.737
7640,23597,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,ALL GRDS,RAW",124,22.6,0.0,0.0,0.0,20.0,60.0,2.29
7675,23632,"BEEF,BRISKET,FLAT HALF,LN,1/8"" FAT,SEL,RAW",124,21.45,0.0,0.0,0.0,18.0,76.0,2.854
7122,23032,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW",124,21.96,0.0,0.0,0.0,5.0,57.0,2.563
7410,23330,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",124,23.27,0.0,0.0,0.0,13.0,53.0,2.758
7441,23361,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,CHOIC,RAW",124,23.35,0.0,0.0,0.0,13.0,52.0,2.49
3941,13597,"BEEF,BRISKET,FLAT HALF,BNLESS,LN,0"" FAT,SEL,RAW",124,21.74,0.0,0.0,0.0,13.0,85.0,3.88
7404,23324,"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0"" FAT,ALL GRDS,RAW",124,23.49,0.0,0.0,0.0,13.0,54.0,2.768
7184,23094,"BEEF,CHUCK FOR STEW,LN & FAT,SEL,RAW",124,21.9,0.21,0.0,0.0,14.0,81.0,3.9080000000000004
3943,13647,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",123,21.64,0.0,0.0,0.0,12.0,73.0,3.739
7179,23089,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",123,21.3,0.0,0.0,0.0,11.0,81.0,3.8
7690,23653,"BEEF,RND,TIP RND,RST,LN,0"" FAT,SEL,RAW",122,21.38,0.0,0.0,0.0,20.0,58.0,2.5140000000000002
7386,23306,"BEEF,AUS,IMP,GRSS-FD,TOP SIRLN CP-OFF STK/RST,BNLESS,LN,RAW",122,21.9,0.0,0.0,0.0,5.0,60.0,3.096
7214,23124,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",122,21.05,0.0,0.0,0.0,11.0,76.0,4.255
7342,23262,"BEEF,LOIN,TOP SIRLON PETITE RST/FILET,BNLS,LN,0"" FAT,SEL,RAW",122,23.05,0.0,0.0,0.0,5.0,58.0,2.509
7440,23360,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,ALL GRDS,RAW",121,23.37,0.0,0.0,0.0,13.0,53.0,2.3520000000000003
3945,13649,"BEEF,SHLDR POT RST OR STEAK,BNLESS,LN,0"" FAT,SEL,RAW",121,21.93,0.0,0.0,0.0,12.0,71.0,3.38
7555,23477,"BEEF,GROUND,97% LN MEAT / 3% FAT,RAW",121,21.98,0.0,0.0,0.0,8.0,66.0,2.614
7434,23354,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",121,23.59,0.0,0.0,0.0,13.0,54.0,2.412
7437,23357,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,ALL GRDS,RAW",121,23.59,0.0,0.0,0.0,13.0,54.0,2.412
7443,23363,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,ALL GRDS,RAW",121,23.37,0.0,0.0,0.0,13.0,53.0,2.3520000000000003
7409,23329,"BEEF,RND,TOP RND RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW",121,23.44,0.0,0.0,0.0,13.0,54.0,2.4130000000000003
3790,13329,"BEEF,VAR MEATS&BY-PRODUCTS,LUNGS,CKD,BRSD",120,20.4,0.0,0.0,,11.0,101.0,2.2199999999999998
7406,23326,"BEEF,RND,TOP RND STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",120,23.49,0.0,0.0,0.0,13.0,54.0,2.2670000000000003
7415,23335,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN & FAT,0"" FAT,SEL,RAW",120,23.3,0.0,0.0,0.0,13.0,50.0,2.545
7412,23332,"BEEF,RND,EYE OF RND RST,BNLESS,LN & FAT,0"" FAT,SEL,RAW",120,23.28,0.0,0.0,0.0,13.0,50.0,2.612
7678,23635,"BEEF,RND,EYE OF RND,RST,LN,1/8"" FAT,SEL,RAW",119,22.31,0.0,0.0,0.0,22.0,62.0,2.003
7505,23427,"BEEF,NZ,IMP,MANUFACTURING BF,RAW",119,21.23,0.23,0.0,0.0,6.0,55.0,2.8689999999999998
7178,23088,"BEEF,CHUCK,MOCK TENDER STEAK,BNLESS,LN,0"" FAT,SEL,RAW",117,21.22,0.0,0.0,0.0,11.0,76.0,3.17
3742,13000,"BEEF,GRASS-FED,STRIP STEAKS,LN,RAW",117,23.07,0.0,0.0,0.0,9.0,55.0,2.027
7442,23362,"BEEF,RND,EYE OF RND RST,BNLESS,LN,0"" FAT,SEL,RAW",116,23.41,0.0,0.0,0.0,13.0,50.0,2.147
7487,23409,"BEEF,NZ,IMP,EYE RND,LN,RAW",116,20.15,1.35,0.0,0.0,3.0,40.0,1.884
7436,23356,"BEEF,RND,TOP RND STEAK,BNLESS,LN,0"" FAT,SEL,RAW",116,23.59,0.0,0.0,0.0,13.0,55.0,1.923
7445,23365,"BEEF,RND,EYE OF RND STEAK,BNLESS,LN,0"" FAT,SEL,RAW",116,23.41,0.0,0.0,0.0,13.0,50.0,2.147
7439,23359,"BEEF,RND,TOP RND RST,BNLESS,LN,0"" FAT,SEL,RAW",116,23.59,0.0,0.0,0.0,13.0,55.0,1.923
7495,23417,"BEEF,NZ,IMP,HIND SHIN,LN,RAW",114,21.46,0.0,0.0,0.0,4.0,63.0,2.138
3782,13321,"BEEF,VAR MEATS&BY-PRODUCTS,HEART,RAW",112,17.72,0.14,0.0,0.0,7.0,98.0,2.52
3813,13353,"BEEF,CURED,LUNCHEON MEAT,JELLIED",111,19.0,0.0,0.0,,10.0,1322.0,2.86
3794,13333,"BEEF,VAR MEATS&BY-PRODUCTS,SPLEEN,RAW",105,18.3,0.0,0.0,,9.0,85.0,1.78
7493,23415,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,HEART,RAW",105,18.52,0.0,0.0,0.0,4.0,86.0,1.3900000000000001
7522,23444,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,TRIPE CKD,BLD",103,19.0,0.0,0.0,0.0,158.0,40.0,1.6400000000000001
3784,13323,"BEEF,VAR MEATS&BY-PRODUCTS,KIDNEYS,RAW",99,17.4,0.29,0.0,0.0,13.0,182.0,1.454
7682,23640,"BEEF,VAR MEATS & BY-PRODUCTS,TRIPE,CKD,SIMMRD",94,11.71,1.99,0.0,0.0,81.0,68.0,2.9610000000000003
3789,13328,"BEEF,VAR MEATS&BY-PRODUCTS,LUNGS,RAW",92,16.2,0.0,0.0,,10.0,198.0,1.5
7501,23423,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,KIDNEY,RAW",87,15.68,0.0,0.0,0.0,9.0,175.0,0.961
3801,13341,"BEEF,VAR MEATS&BY-PRODUCTS,TRIPE,RAW",85,12.07,0.0,0.0,0.0,69.0,97.0,2.824
7523,23445,"BEEF,NZ,IMP,VAR MEATS & BY-PRODUCTS,TRIPE UNCKD,RAW",77,14.86,0.0,0.0,0.0,112.0,81.0,1.79
1303,6170,"SOUP,STOCK,BEEF,HOME-PREPARED",13,1.97,1.2,0.0,0.54,8.0,198.0,0.078
